"","date","ccode","icews_violence","precip_mean","panel_precip_mean","panel_precip_sd","temp_mean","panel_temp_mean","panel_temp_sd","country","DEMOC_lag","gdp_pc_lag","icews_lag","population_lag","year","El_Nino","dev","posDev","posDev_sq","negDev","negDev_sq","preDev","posPreDev","posPreDev_sq","negPreDev","negPreDev_sq"
"892",2005-11-01,"800",0,42.81744194,40.6737507118408,7.51409453040118,24.00783316,24.9193374701244,1.54126121234052,"Thailand",9,7.85920927290724,0,17.9912415400588,"2005",0,-0.5914,0,0,0.5914,0.34975396,0.28529,0.28529,0.0813903841,0,0
"893",2005-11-01,"811",0,45.02933121,43.9294170242164,7.20801916848115,24.44144567,25.2220456578856,1.54186671982289,"Cambodia",3,6.01642785476445,0,16.3918856234827,"2005",0,-0.50627,0,0,0.50627,0.2563093129,0.1526,0.1526,0.02328676,0,0
"894",2005-11-01,"812",0,33.77777672,35.0140412675746,9.16445891002951,20.13478088,21.4615833198259,2.40387108277517,"Lao PDR",0,6.10473296274166,0,15.5558209311947,"2005",0,-0.55194,0,0,0.55194,0.3046377636,-0.1349,0,0,0.1349,0.01819801
"895",2005-11-01,"820",0,50.97624779,47.4833347914801,3.23129486588993,26.34333086,26.5276730499005,0.736920062476031,"Malaysia",4,8.57137129074984,0,17.0488843377487,"2005",0,-0.25015,0,0,0.25015,0.0625750225,1.08096,1.08096,1.1684745216,0,0
"896",2005-11-01,"840",1,42.92192993,42.4394604478856,4.86430288055137,26.3307312,25.8493843002114,1.21617762870108,"Philippines",8,7.07096706839704,0,18.2490774883934,"2005",0,0.39579,0.39579,0.1566497241,0,0,0.09919,0.09919,0.0098386561,0,0
"897",2005-11-01,"850",0,46.97272243,43.5556117591915,2.76427845353928,25.21885598,24.8326858628358,0.432636569658142,"Indonesia",9,7.12178542911981,0,19.2150017748047,"2005",0,0.8926,0.8926,0.79673476,0,0,1.23617,1.23617,1.5281162689,0,0
"898",2005-11-01,"900",2,23.70319663,21.4977212044901,6.50318150550321,26.77759401,22.5931370959453,4.72652213269194,"Australia",10,10.4761040918512,7,16.817592628817,"2005",0,0.88531,0.88531,0.7837737961,0,0,0.33914,0.33914,0.1150159396,0,0
"899",2005-11-01,"910",0,44.66088549,41.2269387155721,2.5809995460217,24.65677675,23.8662836861567,0.455028114203469,"Papua New Guinea",4,6.72035645465188,0,15.5986430886025,"2005",0,1.73724,1.73724,3.0180028176,0,0,1.33047,1.33047,1.7701504209,0,0
"900",2005-11-01,"920",2,15.35924911,16.6966446923259,3.50347491020157,12.68667412,12.1628622022637,2.62949577829505,"New Zealand",10,10.1873804049528,0,15.2234440941876,"2005",0,0.19921,0.19921,0.0396846241,0,0,-0.38173,0,0,0.38173,0.1457177929
"901",2005-12-01,"365",2,4.297132052,9.77285473664677,6.30649119153895,-19.35406825,-5.46609639791294,13.0767674055611,"Russian Federation",6,8.5121227584698,10,18.7840815028038,"2005",0,-1.06203,0,0,1.06203,1.1279077209,-0.86827,0,0,0.86827,0.7538927929
"902",2005-12-01,"710",0,4.886746083,13.1754084539229,7.08784476649258,-9.133743108,4.89314997808458,10.1552391881581,"China",0,7.1700272314967,0,20.9826063035724,"2005",0,-1.38125,0,0,1.38125,1.9078515625,-1.16942,0,0,1.16942,1.3675431364
"903",2005-12-01,"712",0,1.625293815,7.53247700248134,5.41165629117346,-20.53535295,-1.88860533222886,13.2485440103907,"Mongolia",10,6.83958456942742,0,14.73029936251,"2005",0,-1.40746,0,0,1.40746,1.9809436516,-1.09157,0,0,1.09157,1.1915250649
"904",2005-12-01,"731",0,2.841933727,14.5758587751915,11.0900315879138,-14.35208893,4.99121386711816,12.0503586095168,"Korea, Dem. Rep.",0,6.08790905774758,0,16.978421266142,"2005",0,-1.60521,0,0,1.60521,2.5766991441,-1.05806,0,0,1.05806,1.1194909636
"905",2005-12-01,"732",0,3.795480013,18.8987078944888,12.9498191558029,-3.72419095,10.9896842049017,8.92740833094443,"Korea, Rep.",8,9.73611149331744,0,17.6875323777497,"2005",0,-1.64817,0,0,1.64817,2.7164643489,-1.16629,0,0,1.16629,1.3602323641
"906",2005-12-01,"740",0,6.540804227,19.5072171260721,12.0536055174272,0.541936214,10.9805557514975,8.03231154680616,"Japan",10,10.4723990865509,0,18.6656718890164,"2005",0,-1.29958,0,0,1.29958,1.6889081764,-1.07573,0,0,1.07573,1.1571950329
"907",2005-12-01,"750",35,13.38471425,25.6077314514925,11.4684970241172,15.92746473,21.944272463097,4.0341977975992,"India",9,7.00073547375101,7,20.8281897545092,"2005",0,-1.49145,0,0,1.49145,2.2244231025,-1.06579,0,0,1.06579,1.1359083241
"908",2005-12-01,"771",7,13.5701623,24.4840042819726,11.667017045515,11.41016173,17.0301580431915,4.10962004005244,"Bangladesh",6,6.00916693122099,8,18.7659359754754,"2005",0,-1.36752,0,0,1.36752,1.8701109504,-0.93544,0,0,0.93544,0.8750479936
"909",2005-12-01,"775",0,26.22287291,32.6279662401617,12.3733782754308,18.48642514,22.0355975419154,2.67544892829707,"Myanmar",0,5.413024565554,1,17.7250338216397,"2005",0,-1.32657,0,0,1.32657,1.7597879649,-0.51765,0,0,0.51765,0.2679615225
"910",2005-12-01,"780",2,44.40353775,43.0676639614801,4.70746082075126,25.43773842,26.3766375467164,1.2094346923602,"Sri Lanka",6,7.07497165816714,0,16.7825861222685,"2005",0,-0.77631,0,0,0.77631,0.6026572161,0.28378,0.28378,0.0805310884,0,0
"911",2005-12-01,"790",2,3.05257684,8.9585660302301,5.87868047484117,-3.569835186,3.50637321689801,6.36964608598117,"Nepal",1,5.75950096341254,2,17.0312578942113,"2005",0,-1.11093,0,0,1.11093,1.2341654649,-1.00465,0,0,1.00465,1.0093216225
"912",2005-12-01,"800",0,40.66516113,40.6737507118408,7.51409453040118,22.10511017,24.9193374701244,1.54126121234052,"Thailand",9,7.85920927290724,0,17.9912415400588,"2005",0,-1.82592,0,0,1.82592,3.3339838464,-0.00114,0,0,0.00114,1.2996e-06
"913",2005-12-01,"811",0,44.23193105,43.9294170242164,7.20801916848115,22.20333417,25.2220456578856,1.54186671982289,"Cambodia",3,6.01642785476445,0,16.3918856234827,"2005",0,-1.95783,0,0,1.95783,3.8330983089,0.04197,0.04197,0.0017614809,0,0
"914",2005-12-01,"812",0,28.97032166,35.0140412675746,9.16445891002951,16.2363507,21.4615833198259,2.40387108277517,"Lao PDR",0,6.10473296274166,0,15.5558209311947,"2005",0,-2.17367,0,0,2.17367,4.7248412689,-0.65947,0,0,0.65947,0.4349006809
"915",2005-12-01,"820",0,53.62491798,47.4833347914801,3.23129486588993,26.07322741,26.5276730499005,0.736920062476031,"Malaysia",4,8.57137129074984,2,17.0488843377487,"2005",0,-0.61668,0,0,0.61668,0.3802942224,1.90066,1.90066,3.6125084356,0,0
"916",2005-12-01,"840",0,48.29328842,42.4394604478856,4.86430288055137,25.24554901,25.8493843002114,1.21617762870108,"Philippines",8,7.07096706839704,0,18.2490774883934,"2005",0,-0.4965,0,0,0.4965,0.24651225,1.20343,1.20343,1.4482437649,0,0
"917",2005-12-01,"850",0,48.21664694,43.5556117591915,2.76427845353928,25.24611456,24.8326858628358,0.432636569658142,"Indonesia",9,7.12178542911981,0,19.2150017748047,"2005",0,0.9556,0.9556,0.91317136,0,0,1.68617,1.68617,2.8431692689,0,0
"918",2005-12-01,"900",36,27.41580198,21.4977212044901,6.50318150550321,28.79059065,22.5931370959453,4.72652213269194,"Australia",10,10.4761040918512,8,16.817592628817,"2005",0,1.31121,1.31121,1.7192716641,0,0,0.91003,0.91003,0.8281546009,0,0
"919",2005-12-01,"910",0,45.59494654,41.2269387155721,2.5809995460217,24.6938715,23.8662836861567,0.455028114203469,"Papua New Guinea",4,6.72035645465188,0,15.5986430886025,"2005",0,1.81876,1.81876,3.3078879376,0,0,1.69237,1.69237,2.8641162169,0,0
"920",2005-12-01,"920",0,22.52661037,16.6966446923259,3.50347491020157,15.51742673,12.1628622022637,2.62949577829505,"New Zealand",10,10.1873804049528,0,15.2234440941876,"2005",0,1.27574,1.27574,1.6275125476,0,0,1.66405,1.66405,2.7690624025,0,0
"921",2006-01-01,"365",8,2.875275307,9.77285473664677,6.30649119153895,-25.63332427,-5.46609639791294,13.0767674055611,"Russian Federation",6,8.57751207238105,0,18.7791512698685,"2006",1,-1.54222,0,0,1.54222,2.3784425284,-1.09373,0,0,1.09373,1.1962453129
"922",2006-01-01,"710",0,4.965041785,13.1754084539229,7.08784476649258,-8.810742038,4.89314997808458,10.1552391881581,"China",0,7.17591808398754,0,20.988487553468,"2006",1,-1.34944,0,0,1.34944,1.8209883136,-1.15837,0,0,1.15837,1.3418210569
"923",2006-01-01,"712",0,1.434627547,7.53247700248134,5.41165629117346,-20.69680915,-1.88860533222886,13.2485440103907,"Mongolia",10,6.89829163967542,0,14.7423462953227,"2006",1,-1.41964,0,0,1.41964,2.0153777296,-1.1268,0,0,1.1268,1.26967824
"924",2006-01-01,"731",0,3.423383594,14.5758587751915,11.0900315879138,-11.30047607,4.99121386711816,12.0503586095168,"Korea, Dem. Rep.",0,5.52926663880147,0,16.9857561918666,"2006",1,-1.35197,0,0,1.35197,1.8278228809,-1.00563,0,0,1.00563,1.0112916969
"925",2006-01-01,"732",0,5.294190407,18.8987078944888,12.9498191558029,-0.940645039,10.9896842049017,8.92740833094443,"Korea, Rep.",8,9.77286142126416,0,17.6895840435305,"2006",1,-1.33637,0,0,1.33637,1.7858847769,-1.05056,0,0,1.05056,1.1036763136
"926",2006-01-01,"740",0,6.443277041,19.5072171260721,12.0536055174272,-0.664566477,10.9805557514975,8.03231154680616,"Japan",10,10.4851619645097,0,18.6657658099819,"2006",1,-1.44978,0,0,1.44978,2.1018620484,-1.08382,0,0,1.08382,1.1746657924
"927",2006-01-01,"750",12,11.91178246,25.6077314514925,11.4684970241172,16.44726426,21.944272463097,4.0341977975992,"India",9,7.01571242048723,13,20.8429524356764,"2006",1,-1.3626,0,0,1.3626,1.85667876,-1.19422,0,0,1.19422,1.4261614084
"928",2006-01-01,"771",8,11.0056417,24.4840042819726,11.667017045515,12.08435678,17.0301580431915,4.10962004005244,"Bangladesh",6,6.05691983538611,3,18.779300056381,"2006",1,-1.20347,0,0,1.20347,1.4483400409,-1.15525,0,0,1.15525,1.3346025625
"929",2006-01-01,"775",6,15.63448455,32.6279662401617,12.3733782754308,18.96228972,22.0355975419154,2.67544892829707,"Myanmar",0,5.52037632990931,1,17.7311474255194,"2006",1,-1.14871,0,0,1.14871,1.3195346641,-1.37339,0,0,1.37339,1.8862000921
"930",2006-01-01,"780",0,40.05870438,43.0676639614801,4.70746082075126,25.07355118,26.3766375467164,1.2094346923602,"Sri Lanka",6,7.12657750681279,0,16.7932825061413,"2006",1,-1.07743,0,0,1.07743,1.1608554049,-0.63919,0,0,0.63919,0.4085638561
"931",2006-01-01,"790",0,3.685319066,8.9585660302301,5.87868047484117,-3.513384879,3.50637321689801,6.36964608598117,"Nepal",1,5.77895797204015,1,17.0460009913733,"2006",1,-1.10206,0,0,1.10206,1.2145362436,-0.89701,0,0,0.89701,0.8046269401
"932",2006-01-01,"800",0,27.92300828,40.6737507118408,7.51409453040118,24.40747388,24.9193374701244,1.54126121234052,"Thailand",9,7.90379058178379,0,17.9984684869161,"2006",1,-0.33211,0,0,0.33211,0.1102970521,-1.69691,0,0,1.69691,2.8795035481
"933",2006-01-01,"811",0,32.03978411,43.9294170242164,7.20801916848115,25.10774231,25.2220456578856,1.54186671982289,"Cambodia",3,6.12049739895362,0,16.4075080255735,"2006",1,-0.07413,0,0,0.07413,0.0054952569,-1.6495,0,0,1.6495,2.72085025
"934",2006-01-01,"812",0,18.98935286,35.0140412675746,9.16445891002951,19.2769928,21.4615833198259,2.40387108277517,"Lao PDR",0,6.15428468123909,0,15.5717544150008,"2006",1,-0.90878,0,0,0.90878,0.8258810884,-1.74857,0,0,1.74857,3.0574970449
"935",2006-01-01,"820",0,48.41290092,47.4833347914801,3.23129486588993,25.78765726,26.5276730499005,0.736920062476031,"Malaysia",4,8.59809257818927,0,17.0675683610106,"2006",1,-1.0042,0,0,1.0042,1.00841764,0.28768,0.28768,0.0827597824,0,0
"936",2006-01-01,"840",1,40.18251648,42.4394604478856,4.86430288055137,24.51232147,25.8493843002114,1.21617762870108,"Philippines",8,7.09749674007592,2,18.2677767833143,"2006",1,-1.0994,0,0,1.0994,1.20868036,-0.46398,0,0,0.46398,0.2152774404
"937",2006-01-01,"850",3,47.88253685,43.5556117591915,2.76427845353928,24.72969188,24.8326858628358,0.432636569658142,"Indonesia",9,7.16299111957679,3,19.229301188031,"2006",1,-0.23806,0,0,0.23806,0.0566725636,1.5653,1.5653,2.45016409,0,0
"938",2006-01-01,"900",13,38.67770611,21.4977212044901,6.50318150550321,29.25394719,22.5931370959453,4.72652213269194,"Australia",10,10.493746436762,0,16.8307905243606,"2006",1,1.40924,1.40924,1.9859573776,0,0,2.64178,2.64178,6.9790015684,0,0
"939",2006-01-01,"910",0,45.52768644,41.2269387155721,2.5809995460217,24.56344,23.8662836861567,0.455028114203469,"Papua New Guinea",4,6.73545098149466,0,15.6231366506042,"2006",1,1.53212,1.53212,2.3473916944,0,0,1.66631,1.66631,2.7765890161,0,0
"940",2006-01-01,"920",0,19.94870758,16.6966446923259,3.50347491020157,15.31355357,12.1628622022637,2.62949577829505,"New Zealand",10,10.2079106586207,0,15.2347318292844,"2006",1,1.19821,1.19821,1.4357072041,0,0,0.92824,0.92824,0.8616294976,0,0
"941",2006-02-01,"365",4,3.408509086,9.77285473664677,6.30649119153895,-20.92255367,-5.46609639791294,13.0767674055611,"Russian Federation",6,8.57751207238105,9,18.7791512698685,"2006",1,-1.18198,0,0,1.18198,1.3970767204,-1.00917,0,0,1.00917,1.0184240889
"942",2006-02-01,"710",0,6.33161173,13.1754084539229,7.08784476649258,-5.754431868,4.89314997808458,10.1552391881581,"China",0,7.17591808398754,0,20.988487553468,"2006",1,-1.04848,0,0,1.04848,1.0993103104,-0.96557,0,0,0.96557,0.9323254249
"943",2006-02-01,"712",0,1.891414359,7.53247700248134,5.41165629117346,-16.93741239,-1.88860533222886,13.2485440103907,"Mongolia",10,6.89829163967542,0,14.7423462953227,"2006",1,-1.13588,0,0,1.13588,1.2902233744,-1.04239,0,0,1.04239,1.0865769121
"944",2006-02-01,"731",0,3.696247578,14.5758587751915,11.0900315879138,-9.793567896,4.99121386711816,12.0503586095168,"Korea, Dem. Rep.",0,5.86571214453295,0,16.9857561918666,"2006",1,-1.22692,0,0,1.22692,1.5053326864,-0.98103,0,0,0.98103,0.9624198609
"945",2006-02-01,"732",0,5.159638405,18.8987078944888,12.9498191558029,-1.037500143,10.9896842049017,8.92740833094443,"Korea, Rep.",8,9.77286142126416,0,17.6895840435305,"2006",1,-1.34722,0,0,1.34722,1.8150017284,-1.06095,0,0,1.06095,1.1256149025
"946",2006-02-01,"740",2,7.253092925,19.5072171260721,12.0536055174272,0.387143721,10.9805557514975,8.03231154680616,"Japan",10,10.4851619645097,0,18.6657658099819,"2006",1,-1.31885,0,0,1.31885,1.7393653225,-1.01664,0,0,1.01664,1.0335568896
"947",2006-02-01,"750",65,14.88037815,25.6077314514925,11.4684970241172,21.31054955,21.944272463097,4.0341977975992,"India",9,7.01571242048723,12,20.8429524356764,"2006",1,-0.15709,0,0,0.15709,0.0246772681,-0.93538,0,0,0.93538,0.8749357444
"948",2006-02-01,"771",6,13.28696227,24.4840042819726,11.667017045515,14.89231849,17.0301580431915,4.10962004005244,"Bangladesh",6,6.05691983538611,4,18.779300056381,"2006",1,-0.5202,0,0,0.5202,0.27060804,-0.95972,0,0,0.95972,0.9210624784
"949",2006-02-01,"775",0,18.78438005,32.6279662401617,12.3733782754308,22.17529505,22.0355975419154,2.67544892829707,"Myanmar",0,5.52037632990931,0,17.7311474255194,"2006",1,0.05221,0.05221,0.0027258841,0,0,-1.11882,0,0,1.11882,1.2517581924
"950",2006-02-01,"780",0,41.20249176,43.0676639614801,4.70746082075126,26.62464333,26.3766375467164,1.2094346923602,"Sri Lanka",6,7.12657750681279,0,16.7932825061413,"2006",1,0.20506,0.20506,0.0420496036,0,0,-0.39622,0,0,0.39622,0.1569902884
"951",2006-02-01,"790",6,4.8316046,8.9585660302301,5.87868047484117,-0.318925381,3.50637321689801,6.36964608598117,"Nepal",1,5.77895797204015,0,17.0460009913733,"2006",1,-0.60055,0,0,0.60055,0.3606603025,-0.70202,0,0,0.70202,0.4928320804
"952",2006-02-01,"800",2,35.26577314,40.6737507118408,7.51409453040118,25.92982101,24.9193374701244,1.54126121234052,"Thailand",9,7.90379058178379,0,17.9984684869161,"2006",1,0.65562,0.65562,0.4298375844,0,0,-0.71971,0,0,0.71971,0.5179824841
"953",2006-02-01,"811",1,39.08404922,43.9294170242164,7.20801916848115,26.62523778,25.2220456578856,1.54186671982289,"Cambodia",3,6.12049739895362,0,16.4075080255735,"2006",1,0.91006,0.91006,0.8282092036,0,0,-0.67222,0,0,0.67222,0.4518797284
"954",2006-02-01,"812",0,26.16904767,35.0140412675746,9.16445891002951,21.25631396,21.4615833198259,2.40387108277517,"Lao PDR",0,6.15428468123909,0,15.5717544150008,"2006",1,-0.08539,0,0,0.08539,0.0072914521,-0.96514,0,0,0.96514,0.9314952196
"955",2006-02-01,"820",1,49.91696262,47.4833347914801,3.23129486588993,26.23116064,26.5276730499005,0.736920062476031,"Malaysia",4,8.59809257818927,0,17.0675683610106,"2006",1,-0.40237,0,0,0.40237,0.1619016169,0.75314,0.75314,0.5672198596,0,0
"956",2006-02-01,"840",3,40.80399933,42.4394604478856,4.86430288055137,24.32778625,25.8493843002114,1.21617762870108,"Philippines",8,7.09749674007592,0,18.2677767833143,"2006",1,-1.25113,0,0,1.25113,1.5653262769,-0.33622,0,0,0.33622,0.1130438884
"957",2006-02-01,"850",0,48.1815033,43.5556117591915,2.76427845353928,24.98084002,24.8326858628358,0.432636569658142,"Indonesia",9,7.16299111957679,2,19.229301188031,"2006",1,0.34244,0.34244,0.1172651536,0,0,1.67345,1.67345,2.8004349025,0,0
"958",2006-02-01,"900",0,31.88375683,21.4977212044901,6.50318150550321,27.86767933,22.5931370959453,4.72652213269194,"Australia",10,10.493746436762,27,16.8307905243606,"2006",1,1.11595,1.11595,1.2453444025,0,0,1.59707,1.59707,2.5506325849,0,0
"959",2006-02-01,"910",0,44.24547386,41.2269387155721,2.5809995460217,24.58791892,23.8662836861567,0.455028114203469,"Papua New Guinea",4,6.73545098149466,0,15.6231366506042,"2006",1,1.58591,1.58591,2.5151105281,0,0,1.16952,1.16952,1.3677770304,0,0
"960",2006-02-01,"920",0,19.2505331,16.6966446923259,3.50347491020157,15.62429166,12.1628622022637,2.62949577829505,"New Zealand",10,10.2079106586207,0,15.2347318292844,"2006",1,1.31639,1.31639,1.7328826321,0,0,0.72896,0.72896,0.5313826816,0,0
"961",2006-03-01,"365",2,4.187843505,9.77285473664677,6.30649119153895,-14.59795698,-5.46609639791294,13.0767674055611,"Russian Federation",6,8.57751207238105,25,18.7791512698685,"2006",1,-0.69833,0,0,0.69833,0.4876647889,-0.8856,0,0,0.8856,0.78428736
"962",2006-03-01,"710",0,6.894721581,13.1754084539229,7.08784476649258,-0.486785723,4.89314997808458,10.1552391881581,"China",0,7.17591808398754,0,20.988487553468,"2006",1,-0.52977,0,0,0.52977,0.2806562529,-0.88612,0,0,0.88612,0.7852086544
"963",2006-03-01,"712",0,2.905824522,7.53247700248134,5.41165629117346,-8.835447827,-1.88860533222886,13.2485440103907,"Mongolia",10,6.89829163967542,0,14.7423462953227,"2006",1,-0.52435,0,0,0.52435,0.2749429225,-0.85494,0,0,0.85494,0.7309224036
"964",2006-03-01,"731",0,4.811609507,14.5758587751915,11.0900315879138,-3.157739103,4.99121386711816,12.0503586095168,"Korea, Dem. Rep.",0,6.128060333039,0,16.9857561918666,"2006",1,-0.67624,0,0,0.67624,0.4573005376,-0.88045,0,0,0.88045,0.7751922025
"965",2006-03-01,"732",3,6.113543987,18.8987078944888,12.9498191558029,3.436778307,10.9896842049017,8.92740833094443,"Korea, Rep.",8,9.77286142126416,0,17.6895840435305,"2006",1,-0.84604,0,0,0.84604,0.7157836816,-0.98729,0,0,0.98729,0.9747415441
"966",2006-03-01,"740",8,8.1769859,19.5072171260721,12.0536055174272,3.003604839,10.9805557514975,8.03231154680616,"Japan",10,10.4851619645097,0,18.6657658099819,"2006",1,-0.99311,0,0,0.99311,0.9862674721,-0.93999,0,0,0.93999,0.8835812001
"967",2006-03-01,"750",28,18.26839893,25.6077314514925,11.4684970241172,21.37090336,21.944272463097,4.0341977975992,"India",9,7.01571242048723,12,20.8429524356764,"2006",1,-0.14213,0,0,0.14213,0.0202009369,-0.63996,0,0,0.63996,0.4095488016
"968",2006-03-01,"771",6,13.83564162,24.4840042819726,11.667017045515,14.66354823,17.0301580431915,4.10962004005244,"Bangladesh",6,6.05691983538611,10,18.779300056381,"2006",1,-0.57587,0,0,0.57587,0.3316262569,-0.91269,0,0,0.91269,0.8330030361
"969",2006-03-01,"775",0,20.72354672,32.6279662401617,12.3733782754308,24.3141072,22.0355975419154,2.67544892829707,"Myanmar",0,5.52037632990931,0,17.7311474255194,"2006",1,0.85164,0.85164,0.7252906896,0,0,-0.9621,0,0,0.9621,0.92563641
"970",2006-03-01,"780",0,41.155159,43.0676639614801,4.70746082075126,27.95419121,26.3766375467164,1.2094346923602,"Sri Lanka",6,7.12657750681279,3,16.7932825061413,"2006",1,1.30437,1.30437,1.7013810969,0,0,-0.40627,0,0,0.40627,0.1650553129
"971",2006-03-01,"790",2,5.128223658,8.9585660302301,5.87868047484117,-0.975317478,3.50637321689801,6.36964608598117,"Nepal",1,5.77895797204015,1,17.0460009913733,"2006",1,-0.7036,0,0,0.7036,0.49505296,-0.65156,0,0,0.65156,0.4245304336
"972",2006-03-01,"800",1,36.66317081,40.6737507118408,7.51409453040118,27.11887105,24.9193374701244,1.54126121234052,"Thailand",9,7.90379058178379,0,17.9984684869161,"2006",1,1.4271,1.4271,2.03661441,0,0,-0.53374,0,0,0.53374,0.2848783876
"973",2006-03-01,"811",0,42.51344045,43.9294170242164,7.20801916848115,26.85645294,25.2220456578856,1.54186671982289,"Cambodia",3,6.12049739895362,1,16.4075080255735,"2006",1,1.06002,1.06002,1.1236424004,0,0,-0.19644,0,0,0.19644,0.0385886736
"974",2006-03-01,"812",0,30.12268448,35.0140412675746,9.16445891002951,23.09387143,21.4615833198259,2.40387108277517,"Lao PDR",0,6.15428468123909,0,15.5717544150008,"2006",1,0.67902,0.67902,0.4610681604,0,0,-0.53373,0,0,0.53373,0.2848677129
"975",2006-03-01,"820",0,47.01064014,47.4833347914801,3.23129486588993,26.45104885,26.5276730499005,0.736920062476031,"Malaysia",4,8.59809257818927,0,17.0675683610106,"2006",1,-0.10398,0,0,0.10398,0.0108118404,-0.14629,0,0,0.14629,0.0214007641
"976",2006-03-01,"840",1,40.59896774,42.4394604478856,4.86430288055137,25.1803215,25.8493843002114,1.21617762870108,"Philippines",8,7.09749674007592,4,18.2677767833143,"2006",1,-0.55014,0,0,0.55014,0.3026540196,-0.37837,0,0,0.37837,0.1431638569
"977",2006-03-01,"850",18,46.20382591,43.5556117591915,2.76427845353928,25.11852604,24.8326858628358,0.432636569658142,"Indonesia",9,7.16299111957679,0,19.229301188031,"2006",1,0.66069,0.66069,0.4365112761,0,0,0.95801,0.95801,0.9177831601,0,0
"978",2006-03-01,"900",3,31.85083212,21.4977212044901,6.50318150550321,26.09666848,22.5931370959453,4.72652213269194,"Australia",10,10.493746436762,9,16.8307905243606,"2006",1,0.74125,0.74125,0.5494515625,0,0,1.59201,1.59201,2.5344958401,0,0
"979",2006-03-01,"910",0,47.57677333,41.2269387155721,2.5809995460217,24.59849389,23.8662836861567,0.455028114203469,"Papua New Guinea",4,6.73545098149466,0,15.6231366506042,"2006",1,1.60915,1.60915,2.5893637225,0,0,2.46022,2.46022,6.0526824484,0,0
"980",2006-03-01,"920",5,17.92499757,16.6966446923259,3.50347491020157,13.48944211,12.1628622022637,2.62949577829505,"New Zealand",10,10.2079106586207,0,15.2347318292844,"2006",1,0.5045,0.5045,0.25452025,0,0,0.35061,0.35061,0.1229273721,0,0
"981",2006-04-01,"365",4,5.812489129,9.77285473664677,6.30649119153895,-8.658907562,-5.46609639791294,13.0767674055611,"Russian Federation",6,8.57751207238105,3,18.7791512698685,"2006",1,-0.24416,0,0,0.24416,0.0596141056,-0.62798,0,0,0.62798,0.3943588804
"982",2006-04-01,"710",0,9.880596251,13.1754084539229,7.08784476649258,5.711152486,4.89314997808458,10.1552391881581,"China",0,7.17591808398754,2,20.988487553468,"2006",1,0.08055,0.08055,0.0064883025,0,0,-0.46485,0,0,0.46485,0.2160855225
"983",2006-04-01,"712",0,5.104599253,7.53247700248134,5.41165629117346,-2.61668635,-1.88860533222886,13.2485440103907,"Mongolia",10,6.89829163967542,0,14.7423462953227,"2006",1,-0.05496,0,0,0.05496,0.0030206016,-0.44864,0,0,0.44864,0.2012778496
"984",2006-04-01,"731",0,8.759497404,14.5758587751915,11.0900315879138,4.139169216,4.99121386711816,12.0503586095168,"Korea, Dem. Rep.",0,5.77560137859357,0,16.9857561918666,"2006",1,-0.07071,0,0,0.07071,0.0049999041,-0.52447,0,0,0.52447,0.2750687809
"985",2006-04-01,"732",0,12.22933006,18.8987078944888,12.9498191558029,9.179339409,10.9896842049017,8.92740833094443,"Korea, Rep.",8,9.77286142126416,1,17.6895840435305,"2006",1,-0.20279,0,0,0.20279,0.0411237841,-0.51502,0,0,0.51502,0.2652456004
"986",2006-04-01,"740",2,12.93066406,19.5072171260721,12.0536055174272,7.045781851,10.9805557514975,8.03231154680616,"Japan",10,10.4851619645097,0,18.6657658099819,"2006",1,-0.48987,0,0,0.48987,0.2399726169,-0.54561,0,0,0.54561,0.2976902721
"987",2006-04-01,"750",14,19.2217314,25.6077314514925,11.4684970241172,25.42798463,21.944272463097,4.0341977975992,"India",9,7.01571242048723,9,20.8429524356764,"2006",1,0.86355,0.86355,0.7457186025,0,0,-0.55683,0,0,0.55683,0.3100596489
"988",2006-04-01,"771",9,17.30899787,24.4840042819726,11.667017045515,17.46450281,17.0301580431915,4.10962004005244,"Bangladesh",6,6.05691983538611,1,18.779300056381,"2006",1,0.10569,0.10569,0.0111703761,0,0,-0.61498,0,0,0.61498,0.3782004004
"989",2006-04-01,"775",0,28.58215141,32.6279662401617,12.3733782754308,25.4099708,22.0355975419154,2.67544892829707,"Myanmar",0,5.52037632990931,1,17.7311474255194,"2006",1,1.26124,1.26124,1.5907263376,0,0,-0.32698,0,0,0.32698,0.1069159204
"990",2006-04-01,"780",6,37.61733246,43.0676639614801,4.70746082075126,28.65032578,26.3766375467164,1.2094346923602,"Sri Lanka",6,7.12657750681279,0,16.7932825061413,"2006",1,1.87996,1.87996,3.5342496016,0,0,-1.15781,0,0,1.15781,1.3405239961
"991",2006-04-01,"790",2,5.486495733,8.9585660302301,5.87868047484117,3.010002613,3.50637321689801,6.36964608598117,"Nepal",1,5.77895797204015,1,17.0460009913733,"2006",1,-0.07793,0,0,0.07793,0.0060730849,-0.59062,0,0,0.59062,0.3488319844
"992",2006-04-01,"800",2,41.99455802,40.6737507118408,7.51409453040118,27.10133298,24.9193374701244,1.54126121234052,"Thailand",9,7.90379058178379,0,17.9984684869161,"2006",1,1.41572,1.41572,2.0042631184,0,0,0.17578,0.17578,0.0308986084,0,0
"993",2006-04-01,"811",0,45.70244726,43.9294170242164,7.20801916848115,26.5171121,25.2220456578856,1.54186671982289,"Cambodia",3,6.12049739895362,0,16.4075080255735,"2006",1,0.83993,0.83993,0.7054824049,0,0,0.24598,0.24598,0.0605061604,0,0
